movie_id,title,genres
1730,Kundun ,Drama
1731,Mr. Magoo ,Comedy
1732,"Big Lebowski, The ",Comedy
1733,Afterglow ,Drama
1734,My Life in Pink ,Comedy
1735,Great Expectations ,Drama
1738,Vermin ,Comedy
1739,3 Ninjas: High Noon On Mega Mountain ,Action
1740,Men of Means ,Action
1741,Midaq Alley ,Drama
1742,Caught Up ,Crime
1743,Arguing the World ,Documentary
1744,Firestorm ,Action
1746,Senseless ,Comedy
1747,Wag the Dog ,Comedy
1748,Dark City ,Film-Noir
1749,"Leading Man, The ",Romance
1750,Star Kid ,Adventure
1752,Hard Rain ,Action
1753,Half Baked ,Comedy
1754,Fallen ,Action
1755,Shooting Fish ,Romance
1756,"Prophecy II, The ",Horror
1757,Duoluo tianshi ,Drama
1758,Dangerous Beauty ,Drama
1759,Four Days in September ,Drama
1760,Spice World ,Comedy
1762,Deep Rising ,Action
1764,Tainted ,Comedy
1765,"Letter From Death Row, A ",Crime
1767,Music From Another Room ,Drama
1768,Mat' i syn ,Drama
1769,"Replacement Killers, The ",Action
1770,B. Monkey ,Romance
1771,Night Flier ,Horror
1772,Blues Brothers 2000 ,Action
1773,Tokyo Fist ,Action
1774,Mass Transit ,Comedy
1776,Ride ,Drama
1777,"Wedding Singer, The ",Comedy
1779,Sphere ,Adventure
1780,Ayn Rand: A Sense of Life ,Documentary
1781,"Further Gesture, A ",Drama
1782,Little City ,Comedy
1783,Palmetto ,Film-Noir
1784,As Good As It Gets ,Comedy
1785,King of New York ,Action
1787,"Paralyzing Fear: The Story of Polio in America, A ",Documentary
1788,Men With Guns ,Action
1789,"Sadness of Sex, The ",Drama
1791,Twilight ,Crime
1792,U.S. Marshalls ,Action
1793,Welcome to Woop-Woop ,Comedy
1794,Love and Death on Long Island ,Comedy
1795,"Callejón de los milagros, El ",Drama
1796,In God's Hands ,Action
1797,Everest ,Documentary
1798,Hush ,Thriller
1799,Suicide Kings ,Crime
1801,"Man in the Iron Mask, The ",Action
1804,"Newton Boys, The ",Crime
1805,Wild Things ,Crime
1806,Paulie ,Adventure
1807,"Cool Dry Place, A ",Drama
1809,Hana-bi ,Comedy
1810,Primary Colors ,Drama
1811,"Niagara, Niagara ",Drama
1812,Wide Awake ,Children's
1814,"Price Above Rubies, A ",Drama
1815,Eden ,Drama
1816,Two Girls and a Guy ,Comedy
1817,No Looking Back ,Comedy
1819,Storefront Hitchcock ,Drama
1820,"Proposition, The ",Drama
1821,"Object of My Affection, The ",Comedy
1822,Meet the Deedles ,Children's
1824,Homegrown ,Comedy
1825,"Player's Club, The ",Action
1826,Barney's Great Adventure ,Adventure
1827,"Big One, The ",Comedy
1829,Chinese Box ,Drama
1830,Follow the Bitch ,Comedy
1831,Lost in Space ,Action
1832,Heaven's Burning ,Action
1833,Mercury Rising ,Action
1834,"Spanish Prisoner, The ",Drama
1835,City of Angels ,Romance
1836,"Last Days of Disco, The ",Drama
1837,"Odd Couple II, The ",Comedy
1839,My Giant ,Comedy
1840,He Got Game ,Drama
1841,"Gingerbread Man, The ",Drama
1842,Illtown ,Crime
1843,Slappy and the Stinkers ,Children's
1844,Live Flesh ,Drama
1845,Zero Effect ,Comedy
1846,Nil By Mouth ,Drama
1847,Ratchet ,Drama
1848,"Borrowers, The ",Adventure
1849,Prince Valiant ,Adventure
1850,"I Love You, Don't Touch Me! ",Drama
1851,Leather Jacket Love Story ,Drama
1852,Love Walked In ,Drama
1853,"Alan Smithee Film: Burn Hollywood Burn, An ",Comedy
1854,Kissing a Fool ,Comedy
1855,Krippendorf's Tribe ,Comedy
1856,Kurt & Courtney ,Documentary
1857,"Real Blonde, The ",Comedy
1858,Mr. Nice Guy ,Action
1859,Taste of Cherry ,Drama
1860,Character ,Drama
1861,Junk Mail ,Comedy
1862,Species II ,Horror
1863,Major League: Back to the Minors ,Comedy
1864,Sour Grapes ,Comedy
1865,Wild Man Blues ,Documentary
1866,"Big Hit, The ",Action
1867,Tarzan and the Lost City ,Action
1868,"Truce, The ",Drama
1869,Black Dog ,Action
1870,"Dancer, Texas Pop. 81 ",Comedy
1871,"Friend of the Deceased, A ",Comedy
1872,Go Now ,Drama
1873,"Misérables, Les ",Drama
1874,Still Breathing ,Comedy
1875,Clockwatchers ,Comedy
1876,Deep Impact ,Action
1877,Little Men ,Drama
1878,Woo ,Comedy
1879,"Hanging Garden, The ",Drama
1880,Lawn Dogs ,Drama
1881,Quest for Camelot ,Adventure
1882,Godzilla ,Action
1883,Bulworth ,Comedy
1884,Fear and Loathing in Las Vegas ,Comedy
1885,"Opposite of Sex, The ",Comedy
1886,I Got the Hook Up ,Comedy
1887,Almost Heroes ,Adventure
1888,Hope Floats ,Comedy
1889,Insomnia ,Thriller
1890,Little Boy Blue ,Drama
1891,"Ugly, The ",Horror
1892,"Perfect Murder, A ",Mystery
1893,Beyond Silence ,Drama
1894,Six Days Seven Nights ,Adventure
1895,Can't Hardly Wait ,Comedy
1896,Cousin Bette ,Comedy
1897,High Art ,Drama
1898,"Land Girls, The ",Drama
1899,Passion in the Desert ,Adventure
1900,"Children of Heaven, The ",Drama
1901,Dear Jesse ,Documentary
1902,Dream for an Insomniac ,Drama
1903,Hav Plenty ,Comedy
1904,Henry Fool ,Comedy
1905,Marie Baie Des Anges ,Drama
1906,Mr. Jealousy ,Comedy
1907,Mulan ,Animation
1908,Resurrection Man ,Drama
1909,"X-Files: Fight the Future, The ",Mystery
1910,I Went Down ,Action
1911,Doctor Dolittle ,Comedy
1912,Out of Sight ,Action
1913,Picnic at Hanging Rock ,Drama
1914,Smoke Signals ,Comedy
1915,Voyage to the Beginning of the World ,Drama
1916,Buffalo 66 ,Action
1917,Armageddon ,Action
1918,Lethal Weapon 4 ,Action
1919,Madeline ,Children's
1920,Small Soldiers ,Animation
1921,Pi ,Sci-Fi
1922,Whatever ,Drama
1923,There's Something About Mary ,Comedy
1924,Plan 9 from Outer Space ,Horror
1925,Wings ,Drama
1926,"Broadway Melody, The ",Musical
1927,All Quiet on the Western Front ,War
1928,Cimarron ,Western
1929,Grand Hotel ,Drama
1930,Cavalcade ,Drama
1931,Mutiny on the Bounty ,Adventure
1932,"Great Ziegfeld, The ",Musical
1933,"Life of Émile Zola, The ",Drama
1934,You Can't Take It With You ,Comedy
1935,How Green Was My Valley ,Drama
1936,Mrs. Miniver ,Drama
1937,Going My Way ,Comedy
1938,"Lost Weekend, The ",Drama
1939,"Best Years of Our Lives, The ",Drama
1940,Gentleman's Agreement ,Drama
1941,Hamlet ,Drama
1942,All the King's Men ,Drama
1943,"Greatest Show on Earth, The ",Drama
1944,From Here to Eternity ,Drama
1945,On the Waterfront ,Crime
1946,Marty ,Drama
1947,West Side Story ,Musical
1948,Tom Jones ,Comedy
1949,"Man for All Seasons, A ",Drama
1950,In the Heat of the Night ,Drama
1951,Oliver! ,Musical
1952,Midnight Cowboy ,Drama
1953,"French Connection, The ",Action
1954,Rocky ,Action
1955,Kramer Vs. Kramer ,Drama
1956,Ordinary People ,Drama
1957,Chariots of Fire ,Drama
1958,Terms of Endearment ,Comedy
1959,Out of Africa ,Drama
1960,"Last Emperor, The ",Drama
1961,Rain Man ,Drama
1962,Driving Miss Daisy ,Drama
1963,Take the Money and Run ,Comedy
1964,Klute ,Drama
1965,Repo Man ,Comedy
1966,Metropolitan ,Comedy
1967,Labyrinth ,Adventure
1968,"Breakfast Club, The ",Comedy
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A ",Horror
1970,"Nightmare on Elm Street 3: Dream Warriors, A ",Horror
1971,"Nightmare on Elm Street 4: The Dream Master, A ",Horror
1972,"Nightmare on Elm Street 5: The Dream Child, A ",Horror
1973,Freddy's Dead: The Final Nightmare ,Horror
1974,Friday the 13th ,Horror
1975,Friday the 13th Part 2 ,Horror
1976,Friday the 13th Part 3: 3D ,Horror
1977,Friday the 13th: The Final Chapter ,Horror
1978,Friday the 13th Part V: A New Beginning ,Horror
1979,Friday the 13th Part VI: Jason Lives ,Horror
1980,Friday the 13th Part VII: The New Blood ,Horror
1981,Friday the 13th Part VIII: Jason Takes Manhattan ,Horror
1982,Halloween ,Horror
1983,Halloween II ,Horror
1984,Halloween III: Season of the Witch ,Horror
1985,Halloween 4: The Return of Michael Myers ,Horror
1986,Halloween 5: The Revenge of Michael Myers ,Horror
1987,Prom Night ,Horror
1988,Hello Mary Lou: Prom Night II ,Horror
1989,Prom Night III: The Last Kiss ,Horror
1990,Prom Night IV: Deliver Us From Evil ,Horror
1991,Child's Play ,Horror
1992,Child's Play 2 ,Horror
1993,Child's Play 3 ,Horror
1994,Poltergeist ,Horror
1995,Poltergeist II: The Other Side ,Horror
1996,Poltergeist III ,Horror
1997,"Exorcist, The ",Horror
1998,Exorcist II: The Heretic ,Horror
1999,"Exorcist III, The ",Horror
2000,Lethal Weapon ,Action
2001,Lethal Weapon 2 ,Action
2002,Lethal Weapon 3 ,Action
2003,Gremlins ,Comedy
2004,Gremlins 2: The New Batch ,Comedy
2005,"Goonies, The ",Adventure
2006,"Mask of Zorro, The ",Action
2007,Polish Wedding ,Comedy
2008,"This World, Then the Fireworks ",Crime
2009,Soylent Green ,Sci-Fi
2010,Metropolis ,Sci-Fi
2011,Back to the Future Part II ,Comedy
2012,Back to the Future Part III ,Comedy
2013,"Poseidon Adventure, The ",Action
2014,Freaky Friday ,Children's
2015,"Absent Minded Professor, The ",Children's
2016,"Apple Dumpling Gang Rides Again, The ",Children's
2017,Babes in Toyland ,Children's
2018,Bambi ,Animation
2019,Seven Samurai ,Action
2020,Dangerous Liaisons ,Drama
2021,Dune ,Fantasy
2022,"Last Temptation of Christ, The ",Drama
2023,"Godfather: Part III, The ",Action
2024,"Rapture, The ",Drama
2025,Lolita ,Drama
2026,Disturbing Behavior ,Horror
2027,Mafia! ,Comedy
2028,Saving Private Ryan ,Action
2029,Billy's Hollywood Screen Kiss ,Comedy
2030,East Palace West Palace ,Drama
2031,"$1,000,000 Duck ",Children's
2032,"Barefoot Executive, The ",Children's
2033,"Black Cauldron, The ",Animation
2034,"Black Hole, The ",Sci-Fi
2035,Blackbeard's Ghost ,Children's
2036,Blank Check ,Children's
2037,Candleshoe ,Adventure
2038,"Cat from Outer Space, The ",Children's
2039,Cheetah ,Adventure
2040,"Computer Wore Tennis Shoes, The ",Children's
2041,Condorman ,Action
2042,D2: The Mighty Ducks ,Children's
2043,Darby O'Gill and the Little People ,Adventure
2044,"Devil and Max Devlin, The ",Comedy
2045,"Far Off Place, A ",Adventure
2046,Flight of the Navigator ,Adventure
2047,"Gnome-Mobile, The ",Children's
2048,"Great Mouse Detective, The ",Animation
2049,"Happiest Millionaire, The ",Comedy
2050,Herbie Goes Bananas ,Adventure
2051,Herbie Goes to Monte Carlo ,Adventure
2052,Hocus Pocus ,Children's
2053,"Honey, I Blew Up the Kid ",Children's
2054,"Honey, I Shrunk the Kids ",Adventure
2055,Hot Lead and Cold Feet ,Comedy
2056,In Search of the Castaways ,Adventure
2057,"Incredible Journey, The ",Adventure
2058,"Negotiator, The ",Action
2059,"Parent Trap, The ",Children's
2060,BASEketball ,Comedy
2061,Full Tilt Boogie ,Documentary
2062,"Governess, The ",Drama
2063,Seventh Heaven ,Drama
2064,Roger & Me ,Comedy
2065,"Purple Rose of Cairo, The ",Comedy
2066,Out of the Past ,Film-Noir
2067,Doctor Zhivago ,Drama
2068,Fanny and Alexander ,Drama
2069,"Trip to Bountiful, The ",Drama
2070,Tender Mercies ,Drama
2071,And the Band Played On ,Drama
2072,"'burbs, The ",Comedy
2073,Fandango ,Comedy
2074,"Night Porter, The ",Drama
2075,Mephisto ,Drama
2076,Blue Velvet ,Drama
2077,"Journey of Natty Gann, The ",Adventure
2078,"Jungle Book, The ",Animation
2079,Kidnapped ,Children's
2080,Lady and the Tramp ,Animation
2081,"Little Mermaid, The ",Animation
2082,"Mighty Ducks, The ",Children's
2083,"Muppet Christmas Carol, The ",Children's
2084,Newsies ,Children's
2085,101 Dalmatians ,Animation
2086,One Magic Christmas ,Drama
2087,Peter Pan ,Animation
2088,Popeye ,Adventure
2089,"Rescuers Down Under, The ",Animation
2090,"Rescuers, The ",Animation
2091,Return from Witch Mountain ,Children's
2092,"Return of Jafar, The ",Animation
2093,Return to Oz ,Adventure
2094,"Rocketeer, The ",Action
2095,"Shaggy D.A., The ",Children's
2096,Sleeping Beauty ,Animation
2097,Something Wicked This Way Comes ,Children's
2098,Son of Flubber ,Children's
2099,Song of the South ,Adventure
2100,Splash ,Comedy
2101,Squanto: A Warrior's Tale ,Adventure
2102,Steamboat Willie ,Animation
2103,Tall Tale ,Adventure
2104,Tex ,Drama
2105,Tron ,Action
2106,Swing Kids ,Drama
2107,Halloween: H20 ,Horror
2108,L.A. Story ,Comedy
2109,"Jerk, The ",Comedy
2110,Dead Men Don't Wear Plaid ,Comedy
2111,"Man with Two Brains, The ",Comedy
2112,Grand Canyon ,Crime
2113,Graveyard Shift ,Horror
2114,"Outsiders, The ",Drama
2115,Indiana Jones and the Temple of Doom ,Action
2116,"Lord of the Rings, The ",Adventure
2117,Nineteen Eighty-Four ,Drama
2118,"Dead Zone, The ",Horror
2119,Maximum Overdrive ,Horror
2120,Needful Things ,Drama
2121,Cujo ,Horror
2122,Children of the Corn ,Horror
2123,All Dogs Go to Heaven ,Animation
2124,"Addams Family, The ",Comedy
2125,Ever After: A Cinderella Story ,Drama
2126,Snake Eyes ,Action
2127,"First Love, Last Rites ",Drama
2128,Safe Men ,Comedy
2129,"Saltmen of Tibet, The ",Documentary
2130,Atlantic City ,Crime
2131,Autumn Sonata ,Drama
2132,Who's Afraid of Virginia Woolf? ,Drama
2133,Adventures in Babysitting ,Adventure
2134,Weird Science ,Comedy
2135,Doctor Dolittle ,Adventure
2136,"Nutty Professor, The ",Comedy
2137,Charlotte's Web ,Animation
2138,Watership Down ,Animation
2139,"Secret of NIMH, The ",Animation
2140,"Dark Crystal, The ",Children's
2141,"American Tail, An ",Animation
2142,"American Tail: Fievel Goes West, An ",Animation
2143,Legend ,Adventure
2144,Sixteen Candles ,Comedy
2145,Pretty in Pink ,Comedy
2146,St. Elmo's Fire ,Drama
2147,"Clan of the Cave Bear, The ",Drama
2148,House ,Comedy
2149,House II: The Second Story ,Comedy
2150,"Gods Must Be Crazy, The ",Comedy
2151,"Gods Must Be Crazy II, The ",Comedy
2152,Air Bud: Golden Receiver ,Children's
2153,"Avengers, The ",Action
2154,How Stella Got Her Groove Back ,Drama
2155,"Slums of Beverly Hills, The ",Comedy
2156,"Best Man, The ",Comedy
2157,"Chambermaid on the Titanic, The ",Romance
2158,"Henry: Portrait of a Serial Killer, Part 2 ",Crime
2159,Henry: Portrait of a Serial Killer ,Crime
2160,Rosemary's Baby ,Horror
2161,"NeverEnding Story, The ",Adventure
2162,"NeverEnding Story II: The Next Chapter, The ",Adventure
2163,Attack of the Killer Tomatoes! ,Comedy
2164,Surf Nazis Must Die ,Drama
2165,Your Friends and Neighbors ,Drama
2166,Return to Paradise ,Drama
2167,Blade ,Action
2168,Dance with Me ,Drama
2169,Dead Man on Campus ,Comedy
2170,Wrongfully Accused ,Action
2171,"Next Stop, Wonderland ",Comedy
2172,Strike! ,Comedy
2173,"Navigator: A Mediaeval Odyssey, The ",Adventure
2174,Beetlejuice ,Comedy
2175,Déjà Vu ,Drama
2176,Rope ,Thriller
2177,Family Plot ,Comedy
2178,Frenzy ,Thriller
2179,Topaz ,Thriller
2180,Torn Curtain ,Thriller
2181,Marnie ,Thriller
2182,"Wrong Man, The ",Drama
2183,"Man Who Knew Too Much, The ",Thriller
2184,"Trouble with Harry, The ",Mystery
2185,I Confess ,Thriller
2186,Strangers on a Train ,Film-Noir
2187,Stage Fright ,Mystery
2188,54,Drama
2189,I Married A Strange Person ,Animation
2190,Why Do Fools Fall In Love? ,Drama
2191,"Merry War, A ",Comedy
2192,See the Sea ,Drama
2193,Willow ,Action
2194,"Untouchables, The ",Action
2195,Dirty Work ,Comedy
2196,Knock Off ,Action
2197,Firelight ,Drama
2198,Modulations ,Documentary
2199,Phoenix ,Crime
2200,Under Capricorn ,Drama
2201,"Paradine Case, The ",Drama
2202,Lifeboat ,Drama
2203,Shadow of a Doubt ,Film-Noir
2204,Saboteur ,Thriller
2205,Mr. & Mrs. Smith ,Comedy
2206,Suspicion ,Mystery
2207,Jamaica Inn ,Drama
2208,"Lady Vanishes, The ",Comedy
2209,Young and Innocent ,Crime
2210,Sabotage ,Thriller
2211,Secret Agent ,Thriller
2212,"Man Who Knew Too Much, The ",Thriller
2213,Waltzes from Vienna ,Comedy
2214,Number Seventeen ,Thriller
2215,Rich and Strange ,Comedy
2216,"Skin Game, The ",Drama
2217,Elstree Calling ,Comedy
2218,Juno and Paycock ,Drama
2219,Murder! ,Mystery
2220,"Manxman, The ",Drama
2221,Blackmail ,Thriller
2222,Champagne ,Comedy
2223,"Farmer's Wife, The ",Comedy
2224,Downhill ,Drama
2225,Easy Virtue ,Drama
2226,"Ring, The ",Drama
2227,"Lodger, The ",Thriller
2228,"Mountain Eagle, The ",Drama
2229,"Pleasure Garden, The ",Drama
2230,Always Tell Your Wife ,Comedy
2231,Rounders ,Crime
2232,Cube ,Sci-Fi
2233,Digging to China ,Drama
2234,Let's Talk About Sex ,Drama
2235,One Man's Hero ,Drama
2236,Simon Birch ,Drama
2237,Without Limits ,Drama
2238,Seven Beauties ,Comedy
2239,Swept Away ,Comedy
2240,My Bodyguard ,Drama
2241,Class ,Comedy
2242,"Grandview, U.S.A. ",Drama
2243,Broadcast News ,Comedy
2244,"Allnighter, The ",Comedy
2245,Working Girl ,Comedy
2246,Stars and Bars ,Comedy
2247,Married to the Mob ,Comedy
2248,Say Anything... ,Comedy
2249,My Blue Heaven ,Comedy
2250,Men Don't Leave ,Drama
2251,"Cabinet of Dr. Ramirez, The ",Comedy
2252,Hero ,Comedy
2253,Toys ,Action
2254,Choices ,Drama
2255,Young Doctors in Love ,Comedy
2256,Parasite ,Horror
2257,No Small Affair ,Comedy
2258,Master Ninja I ,Action
2259,Blame It on Rio ,Comedy
2260,Wisdom ,Action
2261,One Crazy Summer ,Comedy
2262,About Last Night... ,Comedy
2263,"Seventh Sign, The ",Thriller
2264,We're No Angels ,Drama
2265,Nothing But Trouble ,Adventure
2266,"Butcher's Wife, The ",Comedy
2267,Mortal Thoughts ,Mystery
2268,"Few Good Men, A ",Crime
2269,Indecent Proposal ,Drama
2270,"Century of Cinema, A ",Documentary
2271,Permanent Midnight ,Drama
2272,One True Thing ,Drama
2273,Rush Hour ,Action
2274,Lilian's Story ,Drama
2275,Six-String Samurai ,Action
2276,"Soldier's Daughter Never Cries, A ",Drama
2277,Somewhere in the City ,Drama
2278,Ronin ,Action
2279,Urban Legend ,Horror
2280,Clay Pigeons ,Crime
2281,Monument Ave. ,Crime
2282,Pecker ,Comedy
2283,"Sheltering Sky, The ",Drama
2284,Bandit Queen ,Drama
2285,If.... ,Drama
2286,"Fiendish Plot of Dr. Fu Manchu, The ",Comedy
2287,Them! ,Sci-Fi
2288,"Thing, The ",Action
2289,"Player, The ",Comedy
2290,Stardust Memories ,Comedy
2291,Edward Scissorhands ,Drama
2292,Overnight Delivery ,Romance
2293,Shadrach ,Drama
2294,Antz ,Animation
2295,"Impostors, The ",Comedy
2296,"Night at the Roxbury, A ",Comedy
2297,What Dreams May Come ,Drama
2298,Strangeland ,Thriller
2299,"Battle of the Sexes, The ",Comedy
2300,"Producers, The ",Comedy
2301,History of the World: Part I ,Comedy
2302,My Cousin Vinny ,Comedy
2303,Nashville ,Drama
2304,Love Is the Devil ,Drama
2305,Slam ,Drama
2306,Holy Man ,Comedy
2307,One Tough Cop ,Action
2308,Detroit 9000 ,Action
2309,"Inheritors, The ",Drama
2310,"Mighty, The ",Drama
2311,2010,Mystery
2312,Children of a Lesser God ,Drama
2313,"Elephant Man, The ",Drama
2314,Beloved ,Drama
2315,Bride of Chucky ,Horror
2316,Practical Magic ,Drama
2317,"Alarmist, The ",Comedy
2318,Happiness ,Comedy
2319,Reach the Rock ,Comedy
2320,Apt Pupil ,Drama
2321,Pleasantville ,Comedy
2322,Soldier ,Action
2323,"Cruise, The ",Documentary
2324,Life Is Beautiful ,Comedy
2325,Orgazmo ,Comedy
2326,Shattered Image ,Drama
2327,Tales from the Darkside: The Movie ,Horror
2328,Vampires ,Horror
2329,American History X ,Drama
2330,Hands on a Hard Body ,Documentary
2331,Living Out Loud ,Comedy
2332,Belly ,Crime
2333,Gods and Monsters ,Drama
2334,"Siege, The ",Action
2335,"Waterboy, The ",Comedy
2336,Elizabeth ,Drama
2337,Velvet Goldmine ,Drama
2338,I Still Know What You Did Last Summer ,Horror
2339,I'll Be Home For Christmas ,Comedy
2340,Meet Joe Black ,Romance
2341,Dancing at Lughnasa ,Drama
2342,Hard Core Logo ,Comedy
2343,"Naked Man, The ",Drama
2344,Runaway Train ,Action
2345,Desert Bloom ,Drama
2346,"Stepford Wives, The ",Sci-Fi
2347,"Pope of Greenwich Village, The ",Action
2348,Sid and Nancy ,Drama
2349,Mona Lisa ,Comedy
2350,Heart Condition ,Comedy
2351,Nights of Cabiria ,Drama
2352,"Big Chill, The ",Comedy
2353,Enemy of the State ,Action
2354,"Rugrats Movie, The ",Animation
2355,"Bug's Life, A ",Animation
2356,Celebrity ,Comedy
2357,Central Station ,Drama
2358,Savior ,Drama
2359,Waking Ned Devine ,Comedy
2360,"Celebration, The ",Drama
2361,Pink Flamingos ,Comedy
2362,Glen or Glenda ,Drama
2363,Godzilla ,Action
2364,Godzilla ,Action
2365,King Kong vs. Godzilla ,Action
2366,King Kong ,Action
2367,King Kong ,Action
2368,King Kong Lives ,Action
2369,Desperately Seeking Susan ,Comedy
2370,"Emerald Forest, The ",Action
2371,Fletch ,Comedy
2372,Fletch Lives ,Comedy
2373,Red Sonja ,Action
2374,Gung Ho ,Comedy
2375,"Money Pit, The ",Comedy
2376,"View to a Kill, A ",Action
2377,Lifeforce ,Horror
2378,Police Academy ,Comedy
2379,Police Academy 2: Their First Assignment ,Comedy
2380,Police Academy 3: Back in Training ,Comedy
2381,Police Academy 4: Citizens on Patrol ,Comedy
2382,Police Academy 5: Assignment: Miami Beach ,Comedy
2383,Police Academy 6: City Under Siege ,Comedy
2384,Babe: Pig in the City ,Children's
2385,Home Fries ,Comedy
2386,Jerry Springer: Ringmaster ,Drama
2387,Very Bad Things ,Comedy
2388,Steam: The Turkish Bath ,Drama
2389,Psycho ,Crime
2390,Little Voice ,Comedy
2391,"Simple Plan, A ",Crime
2392,Jack Frost ,Comedy
2393,Star Trek: Insurrection ,Action
2394,"Prince of Egypt, The ",Animation
2395,Rushmore ,Comedy
2396,Shakespeare in Love ,Comedy
2397,Mass Appeal ,Drama
2398,Miracle on 34th Street ,Drama
2399,Santa Claus: The Movie ,Adventure
2400,Prancer ,Children's
2401,Pale Rider ,Western
2402,Rambo: First Blood Part II ,Action
2403,First Blood ,Action
2404,Rambo III ,Action
2405,"Jewel of the Nile, The ",Action
2406,Romancing the Stone ,Action
2407,Cocoon ,Comedy
2408,Cocoon: The Return ,Comedy
2409,Rocky II ,Action
2410,Rocky III ,Action
2411,Rocky IV ,Action
2412,Rocky V ,Action
2413,Clue ,Comedy
2414,Young Sherlock Holmes ,Action
2415,Violets Are Blue... ,Drama
2416,Back to School ,Comedy
2417,Heartburn ,Comedy
2418,Nothing in Common ,Comedy
2419,Extremities ,Drama
2420,"Karate Kid, The ",Drama
2421,"Karate Kid, Part II, The ",Action
2422,"Karate Kid III, The ",Action
2423,Christmas Vacation ,Comedy
2424,You've Got Mail ,Comedy
2425,"General, The ",Crime
2426,"Theory of Flight, The ",Comedy
2427,"Thin Red Line, The ",Action
2428,"Faculty, The ",Horror
2429,Mighty Joe Young ,Adventure
2430,Mighty Joe Young ,Adventure
2431,Patch Adams ,Comedy
2432,Stepmom ,Drama
2433,"Civil Action, A ",Drama
2434,Down in the Delta ,Drama
2435,Hurlyburly ,Drama
2436,Tea with Mussolini ,Comedy
2437,Wilde ,Drama
2438,Outside Ozona ,Drama
2439,Affliction ,Drama
2440,Another Day in Paradise ,Drama
2441,"Hi-Lo Country, The ",Drama
2442,Hilary and Jackie ,Drama
2443,Playing by Heart ,Drama
2444,24 7: Twenty Four Seven ,Comedy
2445,At First Sight ,Drama
2446,In Dreams ,Thriller
2447,Varsity Blues ,Comedy
2448,Virus ,Horror
2449,"Garbage Pail Kids Movie, The ",Adventure
2450,Howard the Duck ,Adventure
2451,"Gate, The ",Horror
2452,"Gate II: Trespassers, The ",Horror
2453,"Boy Who Could Fly, The ",Drama
2454,"Fly, The ",Horror
2455,"Fly, The ",Horror
2456,"Fly II, The ",Horror
2457,Running Scared ,Action
2458,Armed and Dangerous ,Comedy
2459,"Texas Chainsaw Massacre, The ",Horror
2460,"Texas Chainsaw Massacre 2, The ",Horror
2461,Leatherface: Texas Chainsaw Massacre III ,Horror
2462,"Return of the Texas Chainsaw Massacre, The ",Horror
2463,Ruthless People ,Comedy
2464,Trick or Treat ,Horror
2465,Deadly Friend ,Horror
2466,Belizaire the Cajun ,Drama
2467,"Name of the Rose, The ",Mystery
2468,Jumpin' Jack Flash ,Action
2469,Peggy Sue Got Married ,Comedy
2470,Crocodile Dundee ,Adventure
2471,Crocodile Dundee II ,Adventure
2472,Tough Guys ,Comedy
2473,Soul Man ,Comedy
2474,"Color of Money, The ",Drama
2475,52 Pick-Up ,Action
2476,Heartbreak Ridge ,Action
2477,Firewalker ,Adventure
2478,Three Amigos! ,Comedy
2479,Gloria ,Drama
2480,Dry Cleaning ,Drama
2481,My Name Is Joe ,Drama
2482,Still Crazy ,Comedy
2483,"Day of the Beast, The ",Comedy
2484,Tinseltown ,Comedy
2485,She's All That ,Comedy
2486,24-hour Woman ,Drama
2487,"Blood, Guts, Bullets and Octane ",Action
2488,Peeping Tom ,Drama
2489,Spanish Fly ,Drama
2490,Payback ,Action
2491,Simply Irresistible ,Comedy
2492,20 Dates ,Comedy
2493,"Harmonists, The ",Drama
2494,"Last Days, The ",Documentary
2495,"Fantastic Planet, The ",Animation
2496,Blast from the Past ,Comedy
2497,Message in a Bottle ,Romance
2498,My Favorite Martian ,Comedy
2499,God Said 'Ha!' ,Comedy
2500,Jawbreaker ,Comedy
2501,October Sky ,Drama
2502,Office Space ,Comedy
2503,"Apple, The ",Drama
2504,200 Cigarettes ,Comedy
2505,8MM ,Thriller
2506,"Other Sister, The ",Comedy
2507,Breakfast of Champions ,Comedy
2508,"Breaks, The ",Drama
2509,Eight Days a Week ,Comedy
2510,Just the Ticket ,Comedy
2511,"Long Goodbye, The ",Crime
2512,"Ballad of Narayama, The ",Drama
2513,Pet Sematary ,Horror
2514,Pet Sematary II ,Horror
2515,Children of the Corn II: The Final Sacrifice ,Horror
2516,Children of the Corn III ,Horror
2517,Christine ,Horror
2518,Night Shift ,Comedy
2519,House on Haunted Hill ,Horror
2520,Airport ,Drama
2521,Airport 1975 ,Drama
2522,Airport '77 ,Drama
2523,Rollercoaster ,Drama
2524,"Towering Inferno, The ",Action
2525,Alligator ,Action
2526,Meteor ,Sci-Fi
2527,Westworld ,Action
2528,Logan's Run ,Action
2529,Planet of the Apes ,Action
2530,Beneath the Planet of the Apes ,Action
2531,Battle for the Planet of the Apes ,Action
2532,Conquest of the Planet of the Apes ,Action
2533,Escape from the Planet of the Apes ,Action
2534,Avalanche ,Action
2535,Earthquake ,Action
2536,"Concorde: Airport '79, The ",Drama
2537,Beyond the Poseidon Adventure ,Adventure
2538,Dancemaker ,Documentary
2539,Analyze This ,Comedy
2540,"Corruptor, The ",Action
2541,Cruel Intentions ,Drama
2542,"Lock, Stock & Two Smoking Barrels ",Comedy
2543,Six Ways to Sunday ,Comedy
