user_id,gender,age,occupation,zipcode,age_desc,occ_desc
2865,F,25,6,21014,25-34,doctor
2866,M,25,7,53717,25-34,executive
2867,M,45,17,15204,45-49,technician
2868,M,35,12,94025,35-44,programmer
2869,M,50,17,7650,50-55,technician
2870,M,50,18,95472,50-55,tradesman
2871,F,25,14,98110,25-34,sales
2872,M,25,20,94014,25-34,writer
2873,F,18,4,64093,18-24,college
2874,F,35,20,20036,35-44,writer
2875,M,25,2,10013,25-34,artist
2876,M,25,17,2149,25-34,technician
2877,M,35,1,80687,35-44,academic
2878,F,50,20,88005,50-55,writer
2879,M,18,4,60062,18-24,college
2880,M,18,12,55405,18-24,programmer
2881,F,25,12,77019,25-34,programmer
2882,M,18,20,78759,18-24,writer
2883,M,18,20,30101,18-24,writer
2884,F,50,3,53222,50-55,clerical
2885,F,18,1,80302,18-24,academic
2886,M,18,4,60073,18-24,college
2887,M,25,3,66205,25-34,clerical
2888,M,25,14,55438,25-34,sales
2889,M,35,3,55104,35-44,clerical
2890,M,35,7,90069,35-44,executive
2891,F,18,4,66044,18-24,college
2892,M,25,4,84064,25-34,college
2893,M,25,1,94025,25-34,academic
2894,M,18,4,44130,18-24,college
2895,M,25,11,7039,25-34,lawyer
2896,M,18,14,60073,18-24,sales
2897,M,25,5,97405,25-34,customer service
2898,M,18,4,2453,18-24,college
2899,M,35,14,94133,35-44,sales
2900,M,18,12,95120,18-24,programmer
2901,M,25,17,78749,25-34,technician
2902,M,25,12,98007,25-34,programmer
2903,M,25,16,20850,25-34,self-employed
2904,M,25,4,16802,25-34,college
2905,M,35,17,55407,35-44,technician
2906,M,35,19,55421,35-44,unemployed
2907,F,35,5,12345,35-44,customer service
2908,M,18,2,74403,18-24,artist
2909,M,25,7,43228,25-34,executive
2910,M,1,19,75602,Under 18,unemployed
2911,F,25,4,55455,25-34,college
2912,F,18,4,48104,18-24,college
2913,F,35,20,98119,35-44,writer
2914,M,25,4,92614,25-34,college
2915,M,25,7,23423,25-34,executive
2916,M,45,2,98011,45-49,artist
2917,M,25,0,60201,25-34,other or not specified
2918,M,25,12,98112,25-34,programmer
2919,M,18,17,88076,18-24,technician
2920,M,25,2,55116,25-34,artist
2921,M,50,1,53221,50-55,academic
2922,M,25,17,52402,25-34,technician
2923,M,35,12,44256,35-44,programmer
2924,F,18,4,94121,18-24,college
2925,F,25,4,23454,25-34,college
2926,F,18,2,55118,18-24,artist
2927,M,25,12,24060,25-34,programmer
2928,M,25,2,90068,25-34,artist
2929,M,18,2,60614,18-24,artist
2930,M,50,17,45420,50-55,technician
2931,M,18,4,16803,18-24,college
2932,M,25,12,55346,25-34,programmer
2933,M,35,11,32082,35-44,lawyer
2934,F,35,20,91324,35-44,writer
2935,M,25,0,55126,25-34,other or not specified
2936,F,18,4,94122,18-24,college
2937,F,18,4,48103,18-24,college
2938,F,25,0,55345,25-34,other or not specified
2939,F,25,15,94901,25-34,scientist
2940,M,25,0,2143,25-34,other or not specified
2941,M,35,12,98033,35-44,programmer
2942,F,50,1,93103,50-55,academic
2943,M,35,12,95864,35-44,programmer
2944,F,18,4,48104,18-24,college
2945,F,35,17,89507,35-44,technician
2946,M,35,16,92630,35-44,self-employed
2947,F,25,0,2138,25-34,other or not specified
2948,M,18,14,48185,18-24,sales
2949,M,25,17,98033,25-34,technician
2950,M,18,0,72761,18-24,other or not specified
2951,F,35,14,94303,35-44,sales
2952,M,25,4,6511,25-34,college
2953,M,25,20,23225,25-34,writer
2954,M,18,2,11435,18-24,artist
2955,M,35,14,92025,35-44,sales
2956,M,25,12,50265,25-34,programmer
2957,M,18,4,48104,18-24,college
2958,M,25,7,91911,25-34,executive
2959,M,35,17,6074,35-44,technician
2960,M,18,4,48104,18-24,college
2961,M,50,17,91977,50-55,technician
2962,M,35,3,94109,35-44,clerical
2963,F,18,4,48104,18-24,college
2964,M,25,17,7030,25-34,technician
2965,F,35,4,48103,35-44,college
2966,F,25,4,48104,25-34,college
2967,M,25,0,94110,25-34,other or not specified
2968,F,18,0,48104,18-24,other or not specified
2969,M,25,7,6851,25-34,executive
2970,M,18,4,48104,18-24,college
2971,M,25,4,48104,25-34,college
2972,M,25,4,97330,25-34,college
2973,F,18,4,48108,18-24,college
2974,M,18,4,48105,18-24,college
2975,M,35,11,20879,35-44,lawyer
2976,M,18,20,86001,18-24,writer
2977,F,18,4,48104,18-24,college
2978,M,35,20,45236,35-44,writer
2979,M,35,2,45243,35-44,artist
2980,M,45,7,91766,45-49,executive
2981,M,45,6,52556,45-49,doctor
2982,M,25,4,54902,25-34,college
2983,M,18,4,97850,18-24,college
2984,M,25,4,48105,25-34,college
2985,M,18,4,97333,18-24,college
2986,M,25,4,24060,25-34,college
2987,M,18,4,15213,18-24,college
2988,F,18,6,92122,18-24,doctor
2989,M,35,12,97330,35-44,programmer
2990,M,35,12,45243,35-44,programmer
2991,M,50,1,48105,50-55,academic
2992,M,18,4,14853,18-24,college
2993,M,18,19,12133,18-24,unemployed
2994,M,35,5,95008,35-44,customer service
2995,M,25,15,97333,25-34,scientist
2996,M,18,0,63011,18-24,other or not specified
2997,F,35,16,45238,35-44,self-employed
2998,F,25,1,45241,25-34,academic
2999,M,25,7,33813,25-34,executive
3000,M,25,4,55408,25-34,college
3001,M,18,4,94704,18-24,college
3002,M,45,11,90028,45-49,lawyer
3003,M,18,15,94606,18-24,scientist
3004,F,18,4,2138,18-24,college
3005,M,25,17,94133,25-34,technician
3006,M,18,4,45750,18-24,college
3007,M,35,0,33174,35-44,other or not specified
3008,M,18,4,94403,18-24,college
3009,F,35,3,55112,35-44,clerical
3010,M,25,12,78759,25-34,programmer
3011,M,25,1,10003,25-34,academic
3012,M,25,12,78660,25-34,programmer
3013,M,45,17,97124,45-49,technician
3014,M,35,7,6430,35-44,executive
3015,M,56,6,62707,56+,doctor
3016,M,18,12,78759,18-24,programmer
3017,F,35,9,85255,35-44,homemaker
3018,M,35,0,45242,35-44,other or not specified
3019,M,50,12,97330,50-55,programmer
3020,F,35,7,60302,35-44,executive
3021,F,45,15,78750,45-49,scientist
3022,M,25,17,78730,25-34,technician
3023,F,25,7,92108,25-34,executive
3024,M,35,17,14302,35-44,technician
3025,F,35,0,90004,35-44,other or not specified
3026,F,18,4,45750,18-24,college
3027,M,18,4,85719,18-24,college
3028,M,1,10,12701,Under 18,K-12 student
3029,M,18,4,92037,18-24,college
3030,M,35,1,48103,35-44,academic
3031,M,18,4,48135,18-24,college
3032,M,25,0,47303,25-34,other or not specified
3033,M,18,4,2906,18-24,college
3034,F,18,1,33143,18-24,academic
3035,F,25,7,90230,25-34,executive
3036,M,56,13,14843,56+,retired
3037,F,25,2,97333,25-34,artist
3038,F,35,2,97401,35-44,artist
3039,F,50,3,33611,50-55,clerical
3040,M,25,8,22046,25-34,farmer
3041,M,25,4,97333,25-34,college
3042,M,56,1,49042,56+,academic
3043,M,18,2,90069,18-24,artist
3044,M,35,16,77301,35-44,self-employed
3045,M,45,1,90631,45-49,academic
3046,M,1,4,46311,Under 18,college
3047,F,25,4,94117,25-34,college
3048,M,18,2,2066,18-24,artist
3049,F,50,0,2421,50-55,other or not specified
3050,M,35,12,94025,35-44,programmer
3051,M,18,17,94063,18-24,technician
3052,M,35,12,10036,35-44,programmer
3053,F,25,3,55102,25-34,clerical
3054,M,18,4,44056,18-24,college
3055,F,25,3,98501,25-34,clerical
3056,M,25,18,10309,25-34,tradesman
3057,F,25,12,55438,25-34,programmer
3058,M,18,12,55123,18-24,programmer
3059,M,35,0,75023,35-44,other or not specified
3060,F,35,1,92705,35-44,academic
3061,M,45,2,29440,45-49,artist
3062,M,18,4,3106,18-24,college
3063,M,18,4,3106,18-24,college
3064,M,35,17,90026,35-44,technician
3065,F,18,4,48135,18-24,college
3066,M,18,4,61801,18-24,college
3067,F,25,0,2148,25-34,other or not specified
3068,F,35,9,66204,35-44,homemaker
3069,M,18,4,97470,18-24,college
3070,F,18,4,10708,18-24,college
3071,M,25,1,2115,25-34,academic
3072,M,50,1,55126,50-55,academic
3073,M,25,0,90028,25-34,other or not specified
3074,M,25,0,23451,25-34,other or not specified
3075,F,25,11,6107,25-34,lawyer
3076,M,35,17,30024,35-44,technician
3077,M,18,4,43202,18-24,college
3078,F,35,1,2155,35-44,academic
3079,F,25,1,55410,25-34,academic
3080,M,25,20,55410,25-34,writer
3081,M,25,7,77252,25-34,executive
3082,F,35,6,45459,35-44,doctor
3083,F,50,0,97403,50-55,other or not specified
3084,M,25,16,1581,25-34,self-employed
3085,M,25,4,78703,25-34,college
3086,M,18,12,98105,18-24,programmer
3087,F,1,1,90802,Under 18,academic
3088,F,25,4,87110,25-34,college
3089,M,45,16,93448,45-49,self-employed
3090,M,25,2,90004,25-34,artist
3091,F,25,0,19107,25-34,other or not specified
3092,M,35,15,98108,35-44,scientist
3093,F,45,20,89134,45-49,writer
3094,M,35,0,30030,35-44,other or not specified
3095,F,25,3,6810,25-34,clerical
3096,F,45,3,38028,45-49,clerical
3097,F,25,5,10021,25-34,customer service
3098,M,25,4,55112,25-34,college
3099,M,25,17,20910,25-34,technician
3100,F,25,6,91423,25-34,doctor
3101,M,18,15,91101,18-24,scientist
3102,M,25,12,34170,25-34,programmer
3103,M,25,20,64112,25-34,writer
3104,M,18,17,2118,18-24,technician
3105,M,35,12,98166,35-44,programmer
3106,M,25,0,33142,25-34,other or not specified
3107,M,25,17,92656,25-34,technician
3108,M,50,6,22039,50-55,doctor
3109,F,25,11,43201,25-34,lawyer
3110,M,25,0,10002,25-34,other or not specified
3111,M,18,4,56520,18-24,college
3112,M,18,12,98133,18-24,programmer
3113,M,25,10,55414,25-34,K-12 student
3114,M,18,5,65211,18-24,customer service
3115,M,35,17,48323,35-44,technician
3116,M,25,12,98034,25-34,programmer
3117,M,35,0,83704,35-44,other or not specified
3118,M,25,0,77025,25-34,other or not specified
3119,M,45,1,37027,45-49,academic
3120,M,18,4,55414,18-24,college
3121,M,25,2,32118,25-34,artist
3122,F,25,7,22209,25-34,executive
3123,M,25,2,90401,25-34,artist
3124,M,25,12,30337,25-34,programmer
3125,M,25,7,10025,25-34,executive
3126,M,25,2,32118,25-34,artist
3127,F,25,0,10003,25-34,other or not specified
3128,M,18,2,10012,18-24,artist
3129,M,25,7,21117,25-34,executive
3130,M,25,7,32835,25-34,executive
3131,F,25,2,90036,25-34,artist
3132,M,35,7,98467,35-44,executive
3133,M,18,4,33720,18-24,college
3134,M,18,4,55455,18-24,college
3135,M,25,15,12345,25-34,scientist
3136,F,25,4,72801,25-34,college
3137,M,25,11,11217,25-34,lawyer
3138,M,35,17,46229,35-44,technician
3139,M,56,13,89128,56+,retired
3140,F,25,4,78728,25-34,college
3141,M,25,14,81679,25-34,sales
3142,M,25,20,85719,25-34,writer
3143,F,50,16,90272,50-55,self-employed
3144,F,25,7,85260,25-34,executive
3145,M,18,4,2138,18-24,college
3146,M,25,0,31605,25-34,other or not specified
3147,M,25,14,49355,25-34,sales
3148,M,18,20,72837,18-24,writer
3149,M,18,4,92602,18-24,college
3150,F,25,3,92831,25-34,clerical
3151,F,25,0,92870,25-34,other or not specified
3152,M,18,4,61801,18-24,college
3153,F,25,4,73160,25-34,college
3154,F,25,4,95616,25-34,college
3155,M,25,7,55112,25-34,executive
3156,M,35,7,7663,35-44,executive
3157,M,25,12,92880,25-34,programmer
3158,M,25,15,15217,25-34,scientist
3159,F,25,15,15213,25-34,scientist
3160,M,25,17,77521,25-34,technician
3161,M,25,7,55408,25-34,executive
3162,M,25,1,08854-3115,25-34,academic
3163,M,18,15,95616,18-24,scientist
3164,M,18,12,55118,18-24,programmer
3165,M,35,7,60611,35-44,executive
3166,M,18,4,32607,18-24,college
3167,M,25,2,77056,25-34,artist
3168,F,35,5,94546,35-44,customer service
3169,M,50,0,23518,50-55,other or not specified
3170,M,25,0,8461,25-34,other or not specified
3171,F,50,3,10128,50-55,clerical
3172,M,18,12,55408,18-24,programmer
3173,M,25,12,55317,25-34,programmer
3174,F,18,14,10018,18-24,sales
3175,M,35,16,10014,35-44,self-employed
3176,M,25,17,95129,25-34,technician
3177,F,25,6,94132,25-34,doctor
3178,F,35,5,44313,35-44,customer service
3179,F,18,20,2125,18-24,writer
3180,M,25,14,7430,25-34,sales
3181,M,25,12,7436,25-34,programmer
3182,M,25,12,12866,25-34,programmer
3183,M,50,7,60510,50-55,executive
3184,F,25,18,21214,25-34,tradesman
3185,M,18,7,55337,18-24,executive
3186,M,50,1,92122,50-55,academic
3187,M,35,12,32935,35-44,programmer
3188,M,56,13,55344,56+,retired
3189,M,25,16,90292,25-34,self-employed
3190,M,1,17,97062,Under 18,technician
3191,M,25,12,27707,25-34,programmer
3192,M,18,4,2912,18-24,college
3193,M,25,0,92019,25-34,other or not specified
3194,M,25,15,92648,25-34,scientist
3195,M,18,4,80228,18-24,college
3196,F,18,4,45219,18-24,college
3197,F,18,14,94110,18-24,sales
3198,M,25,12,94110,25-34,programmer
3199,M,18,0,57106,18-24,other or not specified
3200,F,25,1,98144,25-34,academic
3201,M,45,7,35216,45-49,executive
3202,F,18,4,24060,18-24,college
3203,M,35,0,90254,35-44,other or not specified
3204,M,45,16,80304,45-49,self-employed
3205,F,35,16,80304,35-44,self-employed
3206,M,18,20,44089,18-24,writer
3207,M,35,7,60610,35-44,executive
3208,M,25,14,30342,25-34,sales
3209,M,25,0,21555,25-34,other or not specified
3210,F,45,0,2115,45-49,other or not specified
3211,M,50,16,20015,50-55,self-employed
3212,F,25,17,11215,25-34,technician
3213,F,25,1,83705,25-34,academic
3214,F,56,7,10019,56+,executive
3215,F,50,13,55447,50-55,retired
3216,M,35,1,54481,35-44,academic
3217,F,35,0,92630,35-44,other or not specified
3218,M,56,6,48070,56+,doctor
3219,F,18,4,54302,18-24,college
3220,M,35,7,54016,35-44,executive
3221,M,25,0,19106,25-34,other or not specified
3222,M,35,7,10583,35-44,executive
3223,M,25,20,10014,25-34,writer
3224,F,25,14,93428,25-34,sales
3225,M,18,0,15237,18-24,other or not specified
3226,M,35,4,10027,35-44,college
3227,F,25,14,60657,25-34,sales
3228,M,25,14,5448,25-34,sales
3229,F,56,1,93105,56+,academic
3230,M,35,16,92630,35-44,self-employed
3231,M,25,7,55112,25-34,executive
3232,M,35,12,92821,35-44,programmer
3233,M,50,2,60660,50-55,artist
3234,F,1,0,90012,Under 18,other or not specified
3235,M,18,4,87801,18-24,college
3236,M,18,15,87111,18-24,scientist
3237,M,35,7,5401,35-44,executive
3238,M,35,7,10069,35-44,executive
3239,F,25,12,7730,25-34,programmer
3240,M,18,4,55403,18-24,college
3241,F,50,0,20004,50-55,other or not specified
3242,M,50,13,94089,50-55,retired
3243,M,25,12,98117,25-34,programmer
3244,F,18,4,92647,18-24,college
3245,M,18,2,8820,18-24,artist
3246,F,35,1,85258,35-44,academic
3247,M,35,15,92649,35-44,scientist
3248,F,25,7,94115,25-34,executive
3249,F,25,4,92648,25-34,college
3250,M,25,4,90069,25-34,college
3251,M,35,17,15330,35-44,technician
3252,M,50,0,76067,50-55,other or not specified
3253,F,35,4,26505,35-44,college
3254,F,35,6,95843,35-44,doctor
3255,F,25,15,91902,25-34,scientist
3256,M,25,15,92111,25-34,scientist
3257,M,25,14,94105,25-34,sales
3258,M,45,6,2339,45-49,doctor
3259,F,18,4,95616,18-24,college
3260,M,25,4,44514,25-34,college
3261,M,45,20,87505,45-49,writer
3262,M,25,14,55391,25-34,sales
3263,M,50,11,66048,50-55,lawyer
3264,F,25,1,94536,25-34,academic
3265,M,25,15,53704,25-34,scientist
3266,F,25,4,95616,25-34,college
3267,M,25,4,78705,25-34,college
3268,M,25,12,4106,25-34,programmer
3269,F,18,20,45220,18-24,writer
3270,M,18,11,45220,18-24,lawyer
3271,F,35,0,92704,35-44,other or not specified
3272,M,35,0,8330,35-44,other or not specified
3273,M,35,7,11201,35-44,executive
3274,M,25,20,2062,25-34,writer
3275,M,35,7,10028,35-44,executive
3276,M,25,20,55391,25-34,writer
3277,M,25,17,94107,25-34,technician
3278,M,35,7,10014,35-44,executive
3279,M,45,15,92880,45-49,scientist
3280,M,25,7,33486,25-34,executive
3281,M,25,17,79705,25-34,technician
3282,M,45,3,20009,45-49,clerical
3283,M,35,16,66208,35-44,self-employed
3284,M,25,6,48197,25-34,doctor
3285,M,25,4,44706,25-34,college
3286,F,35,7,80013,35-44,executive
3287,M,56,13,27514-3540,56+,retired
3288,M,25,14,94133,25-34,sales
3289,M,45,6,95695,45-49,doctor
3290,M,25,14,90292,25-34,sales
3291,F,25,7,27516,25-34,executive
3292,F,50,6,79410,50-55,doctor
3293,M,45,14,37343,45-49,sales
3294,M,18,4,78749,18-24,college
3295,M,18,18,92123,18-24,tradesman
3296,M,18,14,90292,18-24,sales
3297,M,18,4,91325,18-24,college
3298,M,1,10,20876,Under 18,K-12 student
3299,F,25,4,19119,25-34,college
3300,M,35,5,19119,35-44,customer service
3301,F,25,2,85719,25-34,artist
3302,M,25,17,74074,25-34,technician
3303,M,56,17,6405,56+,technician
3304,F,45,5,92649,45-49,customer service
3305,M,56,20,94708,56+,writer
3306,M,45,14,60045,45-49,sales
3307,M,50,6,90640,50-55,doctor
3308,F,18,20,15701-1348,18-24,writer
3309,M,25,17,20707,25-34,technician
3310,M,45,14,12561,45-49,sales
3311,M,25,4,90039,25-34,college
3312,F,18,4,90039,18-24,college
3313,M,35,20,90292,35-44,writer
3314,M,25,7,6516,25-34,executive
3315,M,25,12,78731,25-34,programmer
3316,M,1,19,92557,Under 18,unemployed
3317,M,25,4,78705,25-34,college
3318,M,56,13,30047,56+,retired
3319,F,56,13,92308,56+,retired
3320,M,25,1,56082,25-34,academic
3321,M,35,1,95380,35-44,academic
3322,F,18,4,68516,18-24,college
3323,M,35,14,11784,35-44,sales
3324,M,35,17,48083,35-44,technician
3325,F,35,14,39180,35-44,sales
3326,M,45,7,64138,45-49,executive
3327,M,18,12,91423,18-24,programmer
3328,M,56,19,91790-1161,56+,unemployed
3329,M,50,18,72601,50-55,tradesman
3330,F,35,1,47933,35-44,academic
3331,F,25,7,6854,25-34,executive
3332,M,25,7,6854,25-34,executive
3333,M,18,16,29404-2205,18-24,self-employed
3334,M,35,0,9142,35-44,other or not specified
3335,M,25,0,10023,25-34,other or not specified
3336,M,35,17,93436,35-44,technician
3337,M,25,4,97214,25-34,college
3338,M,45,16,8053,45-49,self-employed
3339,M,25,17,44118,25-34,technician
3340,M,45,16,48097,45-49,self-employed
3341,M,25,20,91730,25-34,writer
3342,F,25,5,92705,25-34,customer service
3343,F,18,4,79912,18-24,college
3344,M,35,0,8902,35-44,other or not specified
3345,M,25,7,18655,25-34,executive
3346,M,35,7,54016,35-44,executive
3347,F,35,7,91362,35-44,executive
3348,M,45,16,94546,45-49,self-employed
3349,F,18,4,92054,18-24,college
3350,F,18,0,20815,18-24,other or not specified
3351,F,18,5,92870,18-24,customer service
3352,M,35,0,30533,35-44,other or not specified
3353,M,35,17,92688,35-44,technician
3354,M,25,7,18615,25-34,executive
3355,M,25,1,400060,25-34,academic
3356,M,35,7,95031,35-44,executive
3357,M,25,18,64055,25-34,tradesman
3358,F,25,1,91790,25-34,academic
3359,M,25,20,22936,25-34,writer
3360,F,25,0,92646,25-34,other or not specified
3361,M,25,4,91790,25-34,college
3362,F,25,0,90212,25-34,other or not specified
3363,F,35,9,4046,35-44,homemaker
3364,M,56,13,17033,56+,retired
3365,M,50,17,23059,50-55,technician
3366,M,35,14,8750,35-44,sales
3367,M,50,16,10025,50-55,self-employed
3368,M,25,14,55435,25-34,sales
3369,M,45,18,14701,45-49,tradesman
3370,M,18,4,92833,18-24,college
3371,M,25,2,55405,25-34,artist
3372,M,56,13,55118,56+,retired
3373,M,18,16,94709,18-24,self-employed
3374,M,35,5,64801,35-44,customer service
3375,M,25,4,89193,25-34,college
3376,M,35,16,10803,35-44,self-employed
3377,M,25,17,3570,25-34,technician
3378,M,18,4,48135,18-24,college
3379,M,35,1,20037,35-44,academic
3380,M,50,0,20815,50-55,other or not specified
3381,M,25,0,96671,25-34,other or not specified
3382,F,1,10,55305,Under 18,K-12 student
3383,M,56,16,3070,56+,self-employed
3384,M,35,7,91304,35-44,executive
3385,F,25,9,32212,25-34,homemaker
3386,M,18,4,55414,18-24,college
3387,M,18,1,94706,18-24,academic
3388,F,25,1,92646,25-34,academic
3389,M,18,0,13603,18-24,other or not specified
3390,F,45,20,2476,45-49,writer
3391,M,18,4,48135,18-24,college
3392,M,50,6,8108,50-55,doctor
3393,M,35,12,60563,35-44,programmer
3394,M,35,7,90069,35-44,executive
3395,M,25,7,2134,25-34,executive
3396,M,25,12,15217,25-34,programmer
3397,M,25,5,55414,25-34,customer service
3398,M,18,20,30033,18-24,writer
3399,M,25,4,14623,25-34,college
3400,M,25,14,8742,25-34,sales
3401,M,35,7,76109,35-44,executive
3402,M,35,20,30306,35-44,writer
3403,M,35,5,48342,35-44,customer service
3404,M,25,8,95380,25-34,farmer
3405,M,35,14,92084,35-44,sales
3406,F,25,7,85214,25-34,executive
3407,F,45,5,60050,45-49,customer service
3408,M,25,17,14830,25-34,technician
3409,M,25,4,48127,25-34,college
3410,M,35,1,20653,35-44,academic
3411,M,18,4,2139,18-24,college
3412,M,25,18,85213,25-34,tradesman
3413,F,25,17,92084,25-34,technician
3414,M,25,17,75146,25-34,technician
3415,M,35,7,80129,35-44,executive
3416,M,25,12,20850,25-34,programmer
3417,F,18,2,14616,18-24,artist
3418,F,18,3,22305,18-24,clerical
3419,M,45,1,16801,45-49,academic
3420,F,25,7,48105,25-34,executive
3421,M,45,7,94501,45-49,executive
3422,M,25,5,43221,25-34,customer service
3423,M,25,7,84088,25-34,executive
3424,M,25,6,92111,25-34,doctor
3425,M,18,20,48135,18-24,writer
3426,M,25,20,90046,25-34,writer
3427,M,25,14,78267,25-34,sales
3428,M,45,1,47933,45-49,academic
3429,F,25,7,94602,25-34,executive
3430,F,45,1,15208,45-49,academic
3431,F,45,6,48867,45-49,doctor
3432,M,25,12,27410,25-34,programmer
3433,M,18,12,55113,18-24,programmer
3434,M,18,4,48867,18-24,college
3435,M,45,1,48867,45-49,academic
3436,M,35,0,98503,35-44,other or not specified
3437,F,25,0,37203,25-34,other or not specified
3438,F,25,0,78735,25-34,other or not specified
3439,M,18,17,76116,18-24,technician
3440,M,56,17,32822,56+,technician
3441,F,25,14,94109,25-34,sales
3442,M,18,12,20878,18-24,programmer
3443,F,35,17,48219,35-44,technician
3444,M,50,14,33401,50-55,sales
3445,F,35,20,92009,35-44,writer
3446,M,25,7,30620,25-34,executive
3447,M,25,12,94131,25-34,programmer
3448,F,18,3,60640,18-24,clerical
3449,M,25,14,2142,25-34,sales
3450,M,25,5,78251,25-34,customer service
3451,F,25,11,94117,25-34,lawyer
3452,M,25,14,7702,25-34,sales
3453,M,35,7,7981,35-44,executive
3454,M,18,0,92122,18-24,other or not specified
3455,F,25,0,7701,25-34,other or not specified
3456,M,25,17,54401,25-34,technician
3457,M,25,20,19083,25-34,writer
3458,M,45,0,2131,45-49,other or not specified
3459,M,18,4,76266,18-24,college
3460,M,1,4,10012,Under 18,college
3461,M,35,0,95409,35-44,other or not specified
3462,F,25,4,73160,25-34,college
3463,M,25,15,80301,25-34,scientist
3464,F,25,14,78251,25-34,sales
3465,M,25,14,45383,25-34,sales
3466,M,25,14,94306,25-34,sales
3467,M,25,14,55421,25-34,sales
3468,M,25,20,94546,25-34,writer
3469,M,45,17,2176,45-49,technician
3470,M,35,17,49887,35-44,technician
3471,M,18,4,80302,18-24,college
3472,M,25,6,33156,25-34,doctor
3473,F,35,16,2472,35-44,self-employed
3474,M,35,11,10538,35-44,lawyer
3475,M,25,14,33133,25-34,sales
3476,M,50,0,44126,50-55,other or not specified
3477,F,50,1,10024,50-55,academic
3478,M,25,7,10019,25-34,executive
3479,M,18,4,78626,18-24,college
3480,M,25,0,59405,25-34,other or not specified
3481,M,18,4,94122,18-24,college
3482,M,50,17,8043,50-55,technician
3483,F,45,7,30260,45-49,executive
3484,M,18,4,28403,18-24,college
3485,M,25,0,94121,25-34,other or not specified
3486,F,18,0,98225,18-24,other or not specified
3487,M,18,4,60611,18-24,college
3488,M,45,17,80228,45-49,technician
3489,M,18,4,60201,18-24,college
3490,M,25,0,74136,25-34,other or not specified
3491,M,25,16,28542,25-34,self-employed
3492,M,35,7,77005,35-44,executive
3493,M,25,17,61350,25-34,technician
3494,M,25,1,28607,25-34,academic
3495,M,18,4,94608,18-24,college
3496,M,35,5,92867,35-44,customer service
3497,F,35,2,94109,35-44,artist
3498,M,25,17,28052,25-34,technician
3499,M,25,3,77006,25-34,clerical
3500,M,35,7,20650,35-44,executive
3501,F,35,7,30309,35-44,executive
3502,F,18,7,80503,18-24,executive
3503,M,18,4,59715,18-24,college
3504,M,18,7,2215,18-24,executive
3505,F,25,15,55455,25-34,scientist
3506,M,18,12,80503,18-24,programmer
3507,M,25,0,2472,25-34,other or not specified
3508,M,18,4,2151,18-24,college
3509,M,18,4,2115,18-24,college
3510,F,18,4,2142,18-24,college
3511,M,50,0,88004,50-55,other or not specified
3512,M,18,17,2140,18-24,technician
3513,M,25,16,1890,25-34,self-employed
3514,M,18,12,30318,18-24,programmer
3515,M,35,3,55042,35-44,clerical
3516,M,18,4,42101,18-24,college
3517,M,18,12,53713,18-24,programmer
3518,F,18,7,11215,18-24,executive
3519,F,25,14,11215,25-34,sales
3520,M,25,0,40515,25-34,other or not specified
3521,M,25,0,53213,25-34,other or not specified
3522,M,18,0,97469,18-24,other or not specified
3523,M,35,7,53404,35-44,executive
3524,F,25,0,83355,25-34,other or not specified
3525,F,18,4,2142,18-24,college
3526,M,35,2,62263-3004,35-44,artist
3527,M,25,0,53213,25-34,other or not specified
3528,M,35,5,41144,35-44,customer service
3529,F,45,1,97361,45-49,academic
3530,M,25,0,77058,25-34,other or not specified
3531,F,25,11,55409,25-34,lawyer
3532,F,35,14,10028,35-44,sales
3533,M,25,2,55344,25-34,artist
3534,M,35,17,68506,35-44,technician
3535,M,45,18,77630,45-49,tradesman
3536,M,18,4,57103,18-24,college
3537,M,1,10,97402,Under 18,K-12 student
3538,M,35,0,40504,35-44,other or not specified
3539,F,25,4,77006,25-34,college
3540,M,18,17,57106,18-24,technician
3541,M,25,3,2494,25-34,clerical
3542,M,25,15,14803,25-34,scientist
3543,M,25,17,60659,25-34,technician
3544,F,25,4,92507,25-34,college
3545,M,35,12,92507,35-44,programmer
3546,M,25,20,41706,25-34,writer
3547,M,35,16,94108,35-44,self-employed
3548,M,45,7,92965,45-49,executive
3549,F,35,7,60137,35-44,executive
3550,M,25,5,55447,25-34,customer service
3551,F,56,0,98374,56+,other or not specified
3552,F,35,2,2879,35-44,artist
3553,M,35,16,61600,35-44,self-employed
3554,M,25,15,15203,25-34,scientist
3555,M,56,7,55430,56+,executive
3556,M,25,17,3038,25-34,technician
3557,M,18,5,48185,18-24,customer service
3558,M,18,17,66044,18-24,technician
3559,M,18,4,11364,18-24,college
3560,F,25,6,74105,25-34,doctor
3561,M,35,14,63304,35-44,sales
3562,F,25,6,32812,25-34,doctor
3563,M,25,2,33133,25-34,artist
3564,M,25,11,2169,25-34,lawyer
3565,M,25,18,53572,25-34,tradesman
3566,M,45,0,53818,45-49,other or not specified
3567,M,25,14,54915,25-34,sales
3568,M,25,0,98503,25-34,other or not specified
3569,F,18,2,48823,18-24,artist
3570,M,35,12,19050,35-44,programmer
3571,M,18,4,10044,18-24,college
3572,M,35,11,4287,35-44,lawyer
3573,M,1,10,48867,Under 18,K-12 student
3574,F,35,6,33314,35-44,doctor
3575,M,25,18,54915,25-34,tradesman
3576,M,50,7,68046,50-55,executive
3577,F,56,0,231,56+,other or not specified
3578,M,50,3,96714,50-55,clerical
